Amazon COGS,Completed On,Disposition,LPN,Product,Product Category,Result of Repair,Scheduled Date,Shipped Date,Started On,LPN/Amazon COGS,Checks/Title,Checks/Failed by decision logic Automatically,Checks/Status,is_human_executed,Is_it_IOG_Es_IOG,Send_to_Problem_Solve_Enviar_a_Problem_Solve,Is_there_something_in_the_box_Hay_algo_en_la_caja,Send_to_Liquidation_Palletizer_Enviar_a_paletizado,Open_T_Rex_Abrir_T_Rex,Did_T_Rex_Open_Se_abri_T_Rex,Is_it_the_Expected_Item_Es_el_art_culo_esperado,Is_it_Fraud_Es_fraude,Complete_T_Rex_Liquidation_Completa_el_proceso_de_,Is_the_Item_Factory_Sealed_El_art_culo_est_sellado,Complete_T_Rex_Sellable_Completar_T_Rex_Sellable,Does_the_item_need_to_be_Destroyed_El_art_culo_nec,Does_the_item_have_scratches_or_dents_larger_that_,Does_the_item_work_El_art_culo_funciona,Is_the_item_Repairable_El_art_culo_es_reparable,Send_to_Level_3_Enviar_a_Nivel_3,Does_it_need_Parts_Necesita_partes,Do_you_have_parts_Tienes_las_partes,Does_it_need_Sanitization_Necesita_sanitizaci_n,Add_the_Parts_A_ade_las_partes,Place_on_Level_2_Pallet_Colocar_en_pallet_de_Nivel,DONE,Palletize_the_item_Paletizar_el_art_culo,Are_you_using_the_Original_Box_Est_usando_la_caja_,Did_you_add_a_Manual_A_adiste_el_manual,Place_the_item_in_a_New_Box_Coloque_el_art_culo_en,Open_Trex_Abrir_Trex,Did_it_fix_the_item_Se_repar_el_art_culo,Does_it_need_Sanization_Necesita_sanitizaci_n,Palletize_the_item_Coloca_el_art_culo_en_el_pallet,Is_the_item_factory_Sealed_El_art_culo_est_sellado,Is_it_the_expected_item_Es_el_art_culo_esperado,Is_it_Fraud_Es_Fraude,Did_you_do_a_Factory_Reset_Hiciste_un_restablecimi,Does_it_need_parts_Necesita_partes,Did_you_use_Harvested_Parts_Has_usado_Harvested_Pa,Were_you_able_fix_the_item_Repar_el_art_culo,Are_you_using_Harvested_Parts_Est_usando_Harvested,Does_it_need_a_manual_Necesita_manual,Will_you_be_using_ONLY_Harvested_Parts_Utilizar_s_,Does_it_Need_a_Manual_Necesita_un_manual,Does_it_need_a_Manual_Necesita_manual,Does_it_Need_a_Manual_Necesita_manual,Does_the_item_have_scratches_or_dents_larger_than_,is_liquidated,cogs_bin,processing_days
1301.0,2025-10-24 12:38:10,Sellable,LPNPMEL2379810,[B0CWYJH3MQ] Bosch TPU60309,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-23 16:01:31,2025-10-27 11:01:21,2025-10-23 16:01:31,1301.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1134.0,2025-10-24 10:43:00,Liquidate,LPNPMEP7713808,[B0BBYSLL3V] Denon AVRX3800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Liquidate - Cosmetic - NRC,2025-10-23 10:17:45,2025-10-29 13:54:33,2025-10-23 10:17:45,1134.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,,,,,,,,,,,Passed,,,,,,,,,Passed,,,,,,,,,,,,Passed,1,$1K-$1.5K,1.0
1112.4,2025-10-24 17:15:51,Liquidate,LPNPMEW2481865,[B0BTQ3HXRS] Yamaha CK88,All / Amazon Products / 2300 Synthesizers and Workstations,Liquidate - Functional Issues - NRF,2025-10-24 10:49:18,2025-10-29 13:54:33,2025-10-24 10:49:18,1112.4,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,,Failed,Failed,,,,,,,,Passed,,,,,,,,,Passed,,Failed,,,,,,,,,,Failed,1,$1K-$1.5K,0.0
1030.0,2025-10-24 11:17:18,Sellable,LPNPMEV4164023,[B0CH21DG43] R-N1000ABL,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-10-23 17:24:36,2025-10-27 10:27:25,2025-10-23 17:24:36,1030.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1342.21,2025-10-23 13:18:00,Sellable,LPNPMDO5924125,[B0FQJXMMMT] inMusic Brands Inc. MPCLIVE3,All / Amazon Products / 4300 Computer Music,Sellable - Repaired - RPR,2025-10-23 10:59:33,2025-10-24 10:25:37,2025-10-23 10:59:33,1342.21,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1169.96,2025-10-22 17:02:40,Sellable,LPNPMEM1640559,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-21 16:38:38,2025-10-23 10:24:54,2025-10-21 16:38:38,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,,,,Passed,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,1.0
1169.96,2025-10-23 17:01:34,Sellable,LPNPMDO5924126,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-23 13:15:23,2025-10-24 10:29:50,2025-10-23 13:15:23,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1793.99,2025-10-24 14:07:52,Liquidate,LPNPMEL3236936,[B0C5RZ4CP2] Sony STR-AZ5000ES,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Liquidate - Functional Issues - NRF,2025-10-24 10:04:06,2025-10-29 13:54:33,2025-10-24 10:04:06,1793.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,,Failed,Failed,,,,,,,,Passed,,,,,,,,,Passed,,Failed,,,,,,,,,,Failed,1,$1.5K-$2K,0.0
1045.18,2025-10-22 11:55:10,Sellable,LPNPMEM1518441,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-21 15:48:44,2025-10-23 10:24:00,2025-10-21 15:48:44,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1169.96,2025-10-31 12:23:50,Liquidate,LPNPMEV2698427,[B0DP5NY5Q1] Breville BES881OLT1BNA1,All / Amazon Products / 4602 Espresso Machines,Wrong Item Description - NRM,2025-10-31 08:52:20,2025-11-04 13:36:08,2025-10-31 08:52:20,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Failed,,,,,,,,,,,,1,$1K-$1.5K,0.0
1134.0,2025-11-03 09:36:21,Liquidate,LPNPMEX4487095,[B0BBYSLL3V] Denon AVRX3800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Liquidate - Functional Issues - NRF,2025-10-24 10:32:04,2025-11-06 16:21:48,2025-10-24 10:32:04,1134.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,,Failed,Passed,Passed,,,,,,,Passed,,,,,,,,,Passed,,Failed,,,Failed,,,,,,,Failed,1,$1K-$1.5K,9.0
1559.96,2025-11-04 12:18:31,Liquidate,LPNPMEW4283981,[B0FC7L5F6D] Breville BES985OLT1BNA1,All / Amazon Products / 4602 Espresso Machines,Wrong Item Description - NRM,2025-11-03 14:20:12,2025-11-06 16:21:48,2025-11-03 14:20:12,1559.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Failed,,,,,,,,,,,,1,$1.5K-$2K,0.0
1283.68,2025-11-10 14:47:19,Sellable,LPNPMDZ7569593,[B000GUFOC8] Celestron 11069,All / Amazon Products / 1820 Telescopes_&_Microscopes,Sellable - Repaired - RPR,2025-11-06 13:18:23,2025-11-11 09:51:24,2025-11-06 13:18:23,1283.68,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Failed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,4.0
1169.96,2025-11-03 08:32:07,Sellable,LPNPMEW2002914,[B0CK4YN1JX] Breville BES881DBL1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-31 13:22:00,2025-11-04 08:26:17,2025-10-31 13:22:00,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Passed,Failed,,,,,,,Passed,,Failed,,Passed,,,,,,,,Failed,0,$1K-$1.5K,2.0
1081.0,2025-11-10 14:55:17,Sellable,LPNPMEP9292719,[B0DTVVGKY6] ASUS M5606KA-PS77,All / Amazon Products / 0201 Laptops,Sellable - Repaired - RPR,2025-11-07 08:55:52,2025-11-11 09:51:24,2025-11-07 08:55:52,1081.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,,Passed,Failed,,,,,,,,,,,,,,,,,,,Failed,0,$1K-$1.5K,3.0
1022.0,2025-11-07 13:24:38,Liquidate,LPNNE5NQ7SYVY,[B0FN7LPZRH] YOPTO YOPTO,All / Amazon Products / 5003 Upholstered Sofas/Sectionals/Armchairs,Liquidate - Functional Issues - NRF,2025-11-07 11:36:13,2025-11-11 09:53:22,2025-11-07 11:36:13,1022.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,,Failed,Failed,,,,,,,,Passed,,,,,,,,,Passed,,Failed,,,,,,,,,,Failed,1,$1K-$1.5K,0.0
1035.26,2025-10-30 14:09:07,Liquidate,LPNNA5P9135V2,[B0B69F4W94] Jura 15466,All / Amazon Products / 4601 Coffee Machines,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-10-30 11:09:42,2025-10-31 11:28:35,2025-10-30 11:09:43,1035.26,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$1K-$1.5K,0.0
1450.0,2025-11-04 10:32:01,Liquidate,LPNNE5H9BPYKY,[B01G5MZZ5Q] Breville Commercial CMC850BSSUSA,All / Amazon Products / 4713 Burners,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-11-04 07:18:28,2025-11-07 11:55:29,2025-11-04 07:18:28,1450.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$1K-$1.5K,0.0
2071.26,2025-11-04 13:11:33,Liquidate,LPNNA5HR3WRHR,[B07DNZLN3Z] Jura 15212,All / Amazon Products / 4602 Espresso Machines,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-11-03 12:28:24,2025-11-07 07:50:03,2025-11-03 12:28:25,2071.26,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$2K-$2.5K,1.0
1112.4,2025-11-04 09:44:57,Sellable,LPNNG5F9C9FXD,[B0BTQ3HXRS] Yamaha CK88,All / Amazon Products / 2300 Synthesizers and Workstations,Sellable - Repaired - RPR,2025-10-24 09:34:49,2025-11-05 08:17:46,2025-10-24 09:34:49,1112.4,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Failed,Passed,Passed,,,,Passed,,Passed,Passed,Passed,Failed,,,,Passed,,,Passed,,Failed,,,Passed,,,,,,,Failed,0,$1K-$1.5K,11.0
1134.0,2025-10-22 12:08:30,Sellable,LPNO384228390,[B0BBYSLL3V] Denon AVRX3800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-10-21 15:32:07,2025-10-23 10:24:00,2025-10-21 15:32:07,1134.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1134.0,2025-10-22 11:22:37,Liquidate,LPNO385643114,[B0BBYSLL3V] Denon AVRX3800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Liquidate - Functional Issues - NRF,2025-10-21 17:19:42,2025-10-24 12:00:43,2025-10-21 17:19:42,1134.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,,Failed,Failed,,,,,,,,Passed,,,,,,,,,Passed,,Failed,,,,,,,,,,Failed,1,$1K-$1.5K,0.0
1283.68,2025-11-10 14:46:59,Sellable,LPNNE4W11QSFZ,[B000GUFOC8] Celestron 11069,All / Amazon Products / 1820 Telescopes_&_Microscopes,Sellable - Repaired - RPR,2025-11-07 10:59:12,2025-11-11 09:51:24,2025-11-07 10:59:12,1283.68,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Failed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,3.0
1169.96,2025-10-30 12:23:54,Sellable,LPNNG5NTXMLH4,[B0CK524RJP] Breville BES881BTR1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-30 08:38:06,2025-11-03 08:21:25,2025-10-30 08:38:06,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Failed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1621.36,2025-10-30 14:07:39,Liquidate,LPNNE5VDPJ6JH,[B00J19PT2K] Breville BES980XL,All / Amazon Products / 4602 Espresso Machines,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-10-30 08:47:56,2025-10-31 11:28:35,2025-10-30 08:47:56,1621.36,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$1.5K-$2K,0.0
1470.0,2025-10-29 14:17:40,Sellable,LPNNH58XM2YNM,[B0CWJ34129] Bosch TQU60307,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-28 14:13:44,2025-10-31 08:02:46,2025-10-28 14:13:44,1470.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Failed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,1.0
1559.96,2025-10-23 11:53:31,Sellable,LPNPMEL2376663,[B0FBJZBNCY] Breville BES985BTR1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-22 14:04:21,2025-10-24 10:25:37,2025-10-22 14:04:21,1559.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1.5K-$2K,0.0
1169.96,2025-10-22 13:24:22,Sellable,LPNPMEW6533081,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-22 10:56:33,2025-10-23 10:24:00,2025-10-22 10:56:33,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1045.18,2025-10-23 12:06:47,Sellable,LPNPMEX4975197,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-22 16:07:45,2025-10-24 10:25:37,2025-10-22 16:07:45,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,Passed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1169.96,2025-10-22 17:37:46,Sellable,LPNPMEP8073981,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-22 12:52:27,2025-10-24 10:25:37,2025-10-22 12:52:27,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1045.18,2025-10-17 12:30:47,Sellable,LPNPMEW2478791,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-16 18:14:31,2025-10-20 10:27:37,2025-10-16 18:14:31,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1045.18,2025-10-24 15:32:01,Liquidate,LPNPMEL5638808,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Liquidate - Cosmetic - NRC,2025-10-22 15:04:46,2025-10-29 13:54:33,2025-10-24 10:06:52,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,,,,,,,,,,,Passed,,,,,,,,,Passed,,,,,,,,,,,,Passed,1,$1K-$1.5K,0.0
1035.26,2025-10-30 12:27:34,Sellable,LPNNG5BV74W9T,[B0B69F4W94] Jura 15466,All / Amazon Products / 4601 Coffee Machines,Sellable - Repaired - RPR,2025-10-29 07:52:26,2025-11-03 08:21:25,2025-10-29 07:52:26,1035.26,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Failed,Passed,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,1.0
1621.36,2025-10-30 17:11:16,Sellable,LPNNE4X28HT4K,[B00J19PT2K] Breville BES980XL,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-30 10:32:38,2025-11-04 08:26:17,2025-10-30 10:32:38,1621.36,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1.5K-$2K,0.0
1283.68,2025-11-07 14:53:37,Sellable,LPNNH5PXGFW17,[B000GUFOC8] Celestron 11069,All / Amazon Products / 1820 Telescopes_&_Microscopes,Sellable - Repaired - RPR,2025-11-04 13:33:18,2025-11-11 09:44:46,2025-11-04 13:33:18,1283.68,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Failed,Passed,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,3.0
1559.96,2025-10-30 13:46:18,Liquidate,LPNNG59PV44ZS,[B0DYGDKQ85] Breville BES985BSS1BNA1,All / Amazon Products / 4601 Coffee Machines,Wrong Item Description - NRM,2025-10-29 07:26:02,2025-10-31 11:28:35,2025-10-29 07:26:02,1559.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Failed,,,,,,,,,,,,1,$1.5K-$2K,1.0
1112.4,2025-11-07 09:11:05,Liquidate,LPNNG5MNL59K9,[B0BTQ3HXRS] Yamaha CK88,All / Amazon Products / 2300 Synthesizers and Workstations,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-11-05 08:25:46,2025-11-11 09:53:22,2025-11-05 08:25:46,1112.4,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$1K-$1.5K,2.0
1045.18,2025-10-31 13:53:49,Sellable,LPNNE5YHHBK5F,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-30 09:37:15,2025-11-04 08:26:17,2025-10-30 09:37:15,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Passed,Failed,,,,,,,Passed,,Failed,,Passed,,,,,,,,Failed,0,$1K-$1.5K,1.0
1169.96,2025-11-03 10:17:58,Sellable,LPNNG58MFYPWC,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-30 13:07:23,2025-11-05 08:15:25,2025-10-30 13:07:24,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,Passed,,,,,,,,Failed,0,$1K-$1.5K,3.0
1045.18,2025-10-30 10:40:27,Sellable,LPNNE5RDNN1JP,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-29 09:52:47,2025-10-31 08:06:50,2025-10-29 09:52:47,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Failed,Failed,Passed,,,,,Failed,Passed,,Failed,,Failed,,,,,,,,Failed,0,$1K-$1.5K,1.0
1105.99,2025-10-28 14:55:17,Sellable,LPNNG56SPHWSG,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-10-24 08:43:01,2025-10-31 08:06:50,2025-10-24 08:43:01,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,,Passed,Passed,Passed,,Passed,Passed,Failed,Failed,Passed,,,,,Failed,Passed,,Passed,Passed,Failed,,,,,,,,Failed,0,$1K-$1.5K,4.0
1169.96,2025-10-29 14:13:11,Sellable,LPNPMEX4451027,[B0CK524RJP] Breville BES881BTR1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-28 15:05:06,2025-10-31 08:02:46,2025-10-28 15:05:06,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Failed,Passed,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1169.96,2025-10-30 10:33:41,Sellable,LPNPMEW4292556,[B0CK524RJP] Breville BES881BTR1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-28 15:12:16,2025-10-31 08:06:50,2025-10-28 15:12:16,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Failed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,1.0
1079.99,2025-11-07 09:12:06,Liquidate,LPNPMEV7779253,[B0CNFK3RLV] LG 38WR85QC-W.AUS,All / Amazon Products / 0510 LCD Monitors,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-11-05 07:41:29,2025-11-11 09:53:22,2025-11-05 07:41:29,1079.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Failed,Passed,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$1K-$1.5K,2.0
1639.99,2025-11-11 08:07:30,Sellable,LPNPMEW9480623,[B0CGJGXFCS] Netgear RBE973S-100NAS,All / Amazon Products / 0911 Routers,Sellable - No Trouble Found - NTF,2025-11-04 15:09:48,,2025-10-27 14:54:16,1639.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Passed,Passed,,,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,0,$1.5K-$2K,14.0
1169.96,2025-10-30 17:07:10,Sellable,LPNPMEX4491225,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-30 11:07:57,2025-11-04 08:26:17,2025-10-30 11:07:57,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,Failed,,,,,,,,Failed,0,$1K-$1.5K,0.0
